Point,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1292,4.233205852,4995.766794,19.62666428,-3.561933903,25.83388345,1.577136252,17.92003179,-2.754996856,1.698217298,22.00726567,-0.976678609,1004.233206,6.22886E+14,0.375246647,24.99533737,-1.892892291,23.40613057,18.14453409,16.29546503,2.210071184
1293,-4.25118608,5004.251186,23.00849045,-3.181905861,22.95342411,0.619375702,18.07258309,0.013002709,-1.705766196,19.26425582,-0.097479822,995.7488139,6.27128E+14,1.524176537,25.31675189,-3.360470331,23.64729961,24.65404177,14.70061666,-2.731151423
1294,4.971497417,4995.028503,22.43651648,-1.760998061,18.31150238,-0.659364149,24.71578657,1.908627166,-2.536413578,23.33018471,-3.32252113,1004.971497,6.22518E+14,2.188873546,22.82645571,-1.791302405,23.38415819,10.48692339,25.28905071,-0.967967306
1295,-3.426836746,5003.426837,17.09847612,-3.169684887,17.45683732,-0.593338565,11.74321008,-1.53158444,-0.857032367,22.17022357,2.35515308,996.5731633,6.26715E+14,-3.13454195,19.23894413,1.981944666,19.48560642,25.50146835,8.673819301,-1.407768149
1296,3.860772709,4996.139227,24.31461407,-2.624021114,21.34005336,1.944406638,14.90556591,0.11728608,-1.547850758,23.95908864,-3.443021341,1003.860773,6.23072E+14,0.024503041,25.46158083,-0.855448094,17.51797299,9.726160815,19.65519011,-0.117778563
1297,-3.825003966,5003.825004,18.27045827,-0.525114104,19.14794786,0.390162236,14.63065534,-2.070697576,-1.799010975,16.98272523,0.444493639,996.174996,6.26915E+14,-3.152363864,17.24406795,1.640644607,25.13889794,23.77697289,15.02706058,-0.438436027
1298,-3.446439406,5003.446439,19.09762799,1.981181191,22.67531653,-0.48865815,11.87794458,-0.133158649,-1.327895472,22.70231799,1.358154445,996.5535606,6.26725E+14,1.346913896,17.83644627,-1.695698597,22.49201254,19.49157439,18.94428761,-2.464413195
1299,-0.753124825,5000.753125,19.15315549,-2.072088757,22.6274424,1.659598256,0.567197002,-3.608103736,-3.166908482,26.21751572,-2.013453359,999.2468752,6.25377E+14,-1.387643091,20.3955672,-1.502203432,16.95929827,11.89924182,22.88530125,0.65055042
1300,2.201893026,4997.798107,21.79170155,-1.154327917,23.78115401,-0.242114046,4.848332897,-2.337852777,-2.857540211,18.6494229,-0.505877948,1002.201893,6.239E+14,-0.312210002,19.78142247,1.611350746,23.56902567,25.38598333,15.71341156,1.182993654
1301,5.922085878,4994.077914,24.33648225,0.275886154,23.24872646,1.045240936,35.07110114,0.371924885,1.975399919,22.96753799,1.022375773,1005.922086,6.22044E+14,0.173339207,23.82149985,-3.166931576,19.95358002,15.99429629,8.632875322,1.566402162
1302,-2.062837987,5002.062838,18.50009095,-2.105093458,23.23101457,1.428396627,4.255300559,-2.040591018,-2.638018289,21.61333812,-1.980803336,997.937162,6.26032E+14,2.156642336,24.32552557,-0.767859579,20.51375699,13.25289464,7.726916355,0.767047626
1303,6.001644009,4993.998356,19.80490317,2.254882749,19.39313247,-0.090918235,36.01973081,-0.725164406,1.655081044,18.96178723,1.422646591,1006.001644,6.22005E+14,-2.460347777,18.71107717,1.788828617,24.60463274,11.32357423,17.22558221,-3.311002659
1304,5.707937027,4994.292063,24.19117222,-0.908914592,25.52985635,0.533306921,32.58054511,2.144764279,0.001419056,17.59738295,1.998487394,1005.707937,6.22151E+14,-1.985005316,24.22955644,-1.151396963,24.40508027,22.95081271,13.14121934,0.704558147
1305,0.985353003,4999.014647,17.3989361,-3.377456596,19.00034383,-0.277814198,0.970920541,-2.674346522,-2.809006966,23.96102122,1.547001024,1000.985353,6.24507E+14,-1.218600229,25.00225422,-0.7097093,24.06003506,25.4191947,18.8473254,-2.545796212
1306,5.789527055,4994.210473,24.9501403,-3.056552646,21.94871821,-0.434499724,33.51862352,0.538494165,-0.188740732,21.17961747,-0.55584364,1005.789527,6.2211E+14,0.505728082,24.30758921,0.657271032,21.95215932,7.727433392,8.626056595,-2.961585984
1307,1.828411421,4998.171589,25.7371787,-1.909374335,25.95245536,-0.3138208,3.343088325,-1.909322253,-0.038290311,18.97210804,-1.91420972,1001.828411,6.24086E+14,-0.655861733,25.32813146,1.314781357,19.97642983,25.55044743,9.177398157,-2.361816567
1308,-3.217922068,5003.217922,20.74767525,-0.423158043,23.52939329,1.836362421,10.35502244,0.990426816,0.649673855,18.97824999,-1.505210823,996.7820779,6.26611E+14,-1.472106711,17.55030716,-2.620645604,20.91991521,12.46452288,23.75711477,0.283005057
1309,5.029737136,4994.970263,22.03823215,-3.369718978,25.32582531,1.871673582,25.29825566,-2.379554018,1.336337244,19.8491951,1.587753062,1005.029737,6.22489E+14,-1.182874703,18.78905942,0.085877221,22.5571332,12.41648955,7.554861213,-3.03173934
1310,6.346390099,4993.65361,24.38739358,-3.314810833,17.8081082,-0.2442353,40.27666729,2.077252281,-0.625354904,22.98540559,-1.116347462,1006.34639,6.21833E+14,-3.310960554,24.63761362,-0.37267348,18.87313893,20.20524367,11.99422968,1.745250924
1311,1.304259865,4998.69574,24.984664,1.91573837,21.27623984,-0.453914866,1.701093795,2.185371627,-0.207731869,17.7931495,0.509981445,1001.30426,6.24348E+14,1.140016269,22.52633222,-3.008703088,17.71405221,14.92620668,23.56032181,-3.104897462
1312,1.279547502,4998.720452,21.99583655,1.376239137,25.60332696,0.997616349,1.637241809,-0.207627101,0.209828074,22.64580177,-3.285823811,1001.279548,6.2436E+14,-3.061372078,17.4438567,-1.512033985,21.67708174,10.32310227,11.29894765,1.7815581
1313,-4.876159429,5004.876159,25.43571317,0.387117072,25.53806615,2.024090865,23.77693077,-2.396322428,-2.050731795,24.46373,1.223751029,995.1238406,6.27442E+14,-2.148103721,23.25517857,-2.712239331,23.46775876,25.9505517,11.91944086,2.322763341
1314,4.678359297,4995.321641,17.47539556,-0.737667446,23.8299416,0.690231015,21.88704571,-2.70532235,-2.248698777,23.59442905,0.354027436,1004.678359,6.22664E+14,-2.667102628,16.93993721,-2.986307315,22.13535159,16.83855139,9.083339847,-0.455834638
1315,1.506588251,4998.493412,25.51988544,0.804922781,26.22137546,1.81587954,2.269808157,-3.265970121,0.920428326,20.86716876,-3.46084152,1001.506588,6.24247E+14,0.766092862,21.63898418,1.484780656,22.62832801,13.58104239,12.5677705,-0.491335606
1316,-3.157772633,5003.157773,26.23342139,0.401627663,18.8272697,-0.451209363,9.971528004,-2.487805151,2.34872611,25.60776009,-2.404788064,996.8422274,6.2658E+14,-3.401829076,26.07538049,0.091778182,18.4258834,10.60250984,6.667519523,-0.802447186
1317,0.059602538,4999.940397,18.86163714,-0.571152825,24.22229114,1.805230101,0.003552463,0.177453158,0.028018024,22.9419064,-3.816454861,1000.059603,6.2497E+14,-3.056030477,21.97138102,-3.038515162,17.59743203,24.30205773,22.62737284,0.440344557
1318,4.404457984,4995.595542,19.50872442,-3.089023909,21.74319727,0.035615249,19.39925014,-1.932212919,0.955887025,16.81446862,-2.193563612,1004.404458,6.22801E+14,-2.689651037,23.81903932,1.674542024,20.9308825,6.836811606,17.21859775,-0.576168026
1319,0.148372094,4999.851628,18.05940536,-1.835255825,21.22999146,2.299360735,0.022014278,0.965144212,-0.115812961,18.13810273,-2.569935772,1000.148372,6.24926E+14,2.015371562,24.29848539,-2.006602854,20.39729148,7.144974647,8.369713715,-0.654038052
1320,-1.164276107,5001.164276,22.25262342,-2.432772671,22.65446503,-0.267724553,1.355538852,2.104231771,1.384277128,18.14134559,2.062835519,998.8357239,6.25582E+14,-2.850297544,25.69038639,-2.871640221,22.44360099,9.382515829,18.59144131,0.180961044
1321,-2.68878581,5002.688786,20.16424142,1.139000283,23.8557824,0.529621312,7.229569135,1.514872583,1.982909599,19.24687948,-2.945612267,997.3112142,6.26345E+14,1.666329088,21.32414559,1.11355684,21.70702961,8.10455534,17.41534136,1.686825735
1322,2.911038197,4997.088962,22.49168729,2.14498041,19.09093856,0.26373341,8.474143382,-0.343481183,-0.477070538,22.98882902,1.067636827,1002.911038,6.23546E+14,0.769358332,24.83822134,-2.747488272,18.39447151,16.49265295,12.88290632,1.701564258
1323,2.921887081,4997.078113,20.57026522,-0.607512811,22.22802821,1.776851569,8.537424114,-0.885552193,-2.849997749,26.57001334,0.408073701,1002.921887,6.2354E+14,1.908597108,18.1926132,-2.18648681,21.54140461,22.83696931,10.8491093,-0.907391752
1324,-4.645170834,5004.645171,18.57711345,-3.303429797,21.40346462,1.399312944,21.57761208,1.303256182,-2.704600029,24.07808803,-0.994917234,995.3548292,6.27326E+14,0.270076088,24.50696435,0.873663426,17.32391746,25.564074,11.17034532,0.302739645
1325,-3.618959073,5003.618959,19.40853363,-3.390068221,24.10772431,0.736304846,13.09686477,1.544906289,0.633675882,20.01871463,-1.156387584,996.3810409,6.26811E+14,-2.913544698,21.45602894,1.141772608,17.82502037,14.24345486,21.22721294,-2.0745661
1326,4.722971673,4995.277028,24.23909934,-1.071885381,17.44760499,2.33458335,22.30646142,2.451189927,2.435093326,23.03360121,-0.520772492,1004.722972,6.22642E+14,-1.264437547,22.28596768,-2.673176116,23.81197397,26.24061376,8.132052487,2.091714829
1327,-6.66979623,5006.669796,19.11575446,-2.979922668,23.04717068,0.877595593,44.48618174,-3.100613807,-2.821476189,26.4867341,0.973416641,993.3302038,6.28342E+14,0.270334911,16.99367268,-0.922229248,22.52258171,8.447496834,9.651462663,0.507647105
1328,1.341688225,4998.658312,23.88396832,-2.143682481,22.18126929,0.78670987,1.800127293,0.402521311,-1.964855085,24.69499615,1.261903928,1001.341688,6.24329E+14,-1.562342643,22.79907649,-2.396990312,22.96938608,11.20568288,21.29277969,-2.412368942
1329,4.202829728,4995.79717,22.37487079,-2.706076915,21.21776112,2.263522939,17.66377772,-1.752122158,-3.339985271,17.50528415,0.808263097,1004.20283,6.22901E+14,1.941721747,18.08406201,-1.204663341,18.76617776,22.45177563,19.3274597,-0.623524849
1330,-1.583639385,5001.583639,17.31415838,2.036694269,19.87831914,1.345737025,2.507913701,-2.148473749,-0.868292204,24.00912013,-3.07066835,998.4163606,6.25792E+14,-0.493212935,18.82235955,-0.701543974,23.57730626,10.0930393,21.87721003,0.079850427
1331,5.998774564,4994.001225,20.38636877,1.502837656,25.62554059,-0.161901195,35.98529627,-1.141065673,0.457542093,22.66699498,-1.567296882,1005.998775,6.22006E+14,1.969471277,25.23838988,1.775086101,18.11697323,8.905391793,16.05387047,1.004779607
1332,-3.272157,5003.272157,21.90383518,-2.387348358,18.30014844,0.519217414,10.70701143,1.367530892,-2.54752094,25.07889261,-3.068923537,996.727843,6.26638E+14,0.225004003,22.16083239,-3.322445478,24.66149374,22.45166366,15.80015881,2.31940869
1333,0.941291838,4999.058708,20.61413925,-1.558861045,26.07829016,2.091993438,0.886030324,1.903933608,1.886702226,18.63922836,-2.976046528,1000.941292,6.24529E+14,-0.052680087,18.16800633,-2.835646804,22.41908994,11.48612031,8.134708206,0.274282376
1334,-0.990802058,5000.990802,26.29850466,-1.579959429,25.21964257,-0.21742728,0.981688717,2.125088514,-0.359358091,22.63529019,-0.677763053,999.0091979,6.25496E+14,1.113831421,16.95220901,-2.866226964,20.49184331,23.66119782,24.02161537,1.615591147
1335,1.312998675,4998.687001,21.5911283,-2.751225558,22.42393618,-0.19180897,1.723965522,-1.445088027,-1.056110925,25.35077839,-0.552070311,1001.312999,6.24344E+14,1.83985941,19.13904434,-2.962763136,20.60397157,11.04745429,14.92844592,-0.037924136
1336,-3.235610261,5003.23561,25.17417093,0.245269823,18.02741229,1.062800955,10.46917376,-0.700958428,-0.22741382,18.08357632,1.659461613,996.7643897,6.26619E+14,-2.886599244,21.49184593,-3.400812687,26.45529362,7.003317841,25.34427258,-0.889000627
1337,-5.769277817,5005.769278,23.61702135,-1.0966211,17.29436667,1.738182828,33.28456653,2.23508347,-2.574855149,23.69613879,1.089990332,994.2307222,6.2789E+14,2.499888821,19.23337567,0.454049953,20.71942449,24.68019674,25.07169233,-2.632955262
1338,-4.085502095,5004.085502,26.11912745,1.094478406,24.25167021,2.252881364,16.69132737,-0.477103973,-1.839882832,25.26188966,1.446721012,995.9144979,6.27045E+14,-0.768378002,19.78793288,0.048698639,23.28155575,21.08156592,10.59404924,0.59545428
1339,1.589165745,4998.410834,25.19480502,-2.903193609,22.16936372,2.534263943,2.525447764,-3.175456192,-2.995334269,22.03413761,1.265118039,1001.589166,6.24206E+14,-3.144735958,26.18098985,1.708788476,20.44955572,12.33093748,19.87579164,-0.268787186
1340,-2.812951977,5002.812952,17.85148617,-3.661065407,21.5630925,2.180508248,7.912698823,-1.895201794,1.106521063,17.41679482,-1.135771644,997.187048,6.26408E+14,-3.049851479,24.56005028,-3.786121397,24.73541697,24.81538519,12.65331351,-0.988634707
1341,3.073668816,4996.926331,20.30662151,-2.861441796,22.40092992,1.595072212,9.447439993,1.306742803,1.745676281,26.8345119,-0.501972047,1003.073669,6.23465E+14,2.347571443,17.5258976,-0.045304007,19.89949876,22.85154272,12.8695965,-1.541222186
1342,-1.759112423,5001.759112,19.73507311,-2.765682081,25.44419497,0.185540966,3.094476516,0.353351629,2.625764326,25.25483141,-3.760264752,998.2408876,6.2588E+14,2.465582623,24.45237853,-3.917703274,23.51179672,10.71645959,22.47312567,2.563581515
1343,-5.149042751,5005.149043,26.95968965,0.813253834,17.00324877,0.883639195,26.51264125,-1.429930108,0.13210771,18.39212991,-2.766708215,994.8509572,6.27579E+14,1.649260373,21.56286447,1.799666542,19.35587358,25.76574089,16.38222049,-1.946469401
1344,4.932285162,4995.067715,24.42488198,-1.632511058,23.20550111,0.819981904,24.32743692,-0.730560228,2.345844599,17.86925061,0.254518783,1004.932285,6.22538E+14,2.371928182,20.34397195,1.077453422,17.05443441,19.22899658,26.38914025,1.065946182
1345,-6.077940458,5006.07794,19.11231372,1.788994618,24.09564483,0.371155662,36.94136021,-1.360769101,1.948380224,20.68534977,-1.532522017,993.9220595,6.28045E+14,-0.976833303,21.83461786,0.842196293,24.40523985,24.14526265,22.59588479,2.358227147
1346,1.54948594,4998.450514,18.73418173,1.873068121,22.48081954,1.696238733,2.400906677,-1.732168623,-2.291753108,21.8452829,-3.496171481,1001.549486,6.24226E+14,2.604350195,22.62084281,-3.240774923,19.59548565,10.60628097,14.34497898,-0.655774104
1347,-3.246277473,5003.246277,21.92504098,-2.450673516,20.5893863,1.051356062,10.53831743,1.75367911,1.921799458,21.49141131,-2.445651426,996.7537225,6.26625E+14,1.405961119,23.5292507,-3.123846279,22.8532442,25.36531495,7.194557777,2.519416206
1348,-6.265266181,5006.265266,20.52099284,-1.09248995,20.90924833,2.442571329,39.25356032,-2.332901792,-1.531911995,21.79657481,1.144639387,993.7347338,6.28139E+14,-2.217540797,20.60380554,-0.270868454,25.00124665,26.97674419,18.50146752,-2.352451852
1349,-2.286044257,5002.286044,25.63173644,-0.843138017,22.33489802,2.325543791,5.225998344,1.662624206,2.584617472,18.80092276,-2.707813419,997.7139557,6.26144E+14,-2.205505144,26.17468931,-3.789950704,20.83219141,23.87240774,13.17320198,1.083060137
1350,-5.74088983,5005.74089,23.70800841,0.197563575,18.43769691,-0.152105769,32.95781604,1.031654014,2.15224896,17.06380399,-1.181593516,994.2591102,6.27875E+14,-0.558923247,25.93689391,-2.613512665,22.8204968,11.06701062,21.16341324,2.668461922
1351,-2.430611671,5002.430612,25.32381064,-2.647512905,20.37480875,2.621715465,5.907873095,-0.905056715,0.128768064,23.50264176,-1.916515723,997.5693883,6.26216E+14,-1.635690751,20.07066551,0.324103788,20.54889622,23.79484549,16.62374787,-0.229495264
1352,6.17607752,4993.823922,19.42081477,-0.585235319,18.2232057,1.497654556,38.14393354,-3.131873553,-3.040422957,18.74074244,-3.690280979,1006.176078,6.21918E+14,-1.467872899,26.19742421,1.646714513,26.92250357,7.60716422,22.69969737,2.485447154
1353,-3.760032009,5003.760032,19.334704,-3.182635638,17.71249803,1.114551214,14.13784071,-0.57620423,-2.150843369,20.28719921,-0.865971743,996.239968,6.26882E+14,1.249505413,18.76848748,-1.946948897,18.49879179,22.51116196,8.036067695,1.932848622
1354,-3.68618975,5003.68619,22.88130918,-3.599424957,23.9801726,0.811779942,13.58799487,1.402111722,2.474328554,17.65991475,-1.627489903,996.3138102,6.26845E+14,0.35480545,21.30929913,-0.280778333,23.19018983,13.79616807,16.04425284,-0.287477031
1355,6.025802315,4993.974198,23.9681854,-3.295579894,24.59105948,1.771271796,36.31029354,1.295152985,1.888646768,23.70010902,-0.864765256,1006.025802,6.21993E+14,-0.287568482,20.63991642,0.128547435,23.49354789,15.45177154,22.30929899,-0.805444273
1356,-0.796760246,5000.79676,22.80807878,1.382051835,22.78896706,1.319209384,0.634826889,2.668302807,2.571111769,22.98017353,-1.790414388,999.2032398,6.25398E+14,-2.579104893,21.79508928,-3.793976639,22.41412613,24.47711375,15.9149017,0.138687849
1357,-5.530324665,5005.530325,25.10714778,0.118778024,24.45141685,2.457418279,30.5844909,0.422491073,-0.942568546,22.98562736,0.259834242,994.4696753,6.2777E+14,0.59296075,26.21377599,0.692957784,24.7378847,17.60706136,19.44173736,1.299443614
1358,-6.438584078,5006.438584,25.33594684,-2.133494195,23.72647439,0.053769227,41.45536493,0.386078841,-0.34466724,24.36370422,1.401574909,993.5614159,6.28226E+14,-0.721263568,22.35377096,0.991089039,25.79563476,11.2077944,25.42714658,-1.976810491
1359,-3.531885547,5003.531886,26.49850263,-2.690150456,17.38889947,1.187726365,12.47421551,0.72574536,-2.096612079,26.62250523,0.250654076,996.4681145,6.26768E+14,-2.693444399,23.52873282,-0.235307032,23.89817062,15.38921572,14.4365826,-3.050618771
1360,-5.137064398,5005.137064,18.62274726,-2.735887505,24.1088223,0.531977395,26.38943063,0.999561153,-2.069442245,26.2260031,-2.592888651,994.8629356,6.27572E+14,0.904110037,22.11640018,0.887985464,19.37056219,8.955515154,18.22945579,0.15172468
1361,-6.548650983,5006.548651,22.30378238,0.929329229,20.12769644,0.648918877,42.88482969,1.999008924,-1.035608926,25.67045341,-0.693047656,993.451349,6.28281E+14,1.535964335,21.03696685,-2.239105581,25.73862325,14.11678394,22.78846989,2.77875969
1362,-2.154429135,5002.154429,22.55100254,0.777599467,23.17629937,2.716183338,4.641564899,1.961334184,-0.251067844,25.9663722,-1.915841508,997.8455709,6.26078E+14,-2.024483874,24.65073714,-1.956999184,25.44605791,14.68777612,24.33283193,0.375820605
1363,5.058739472,4994.941261,17.74497149,-2.114417245,21.22613271,1.340677251,25.59084505,-1.915249939,-1.421002817,17.36752505,-3.963974471,1005.058739,6.22474E+14,0.505109733,23.33933008,-1.084109969,17.89039925,8.045904486,27.21495402,1.259918194
1364,1.71431886,4998.285681,21.4518475,1.189787519,27.22833064,2.150088089,2.938889155,-0.104929282,-2.279609792,23.97718314,-3.340822558,1001.714319,6.24143E+14,-1.531130481,22.83974795,1.913456312,22.57962939,9.731687869,21.02745554,2.909100926
1365,-0.248936248,5000.248936,25.07975031,0.102696451,18.57822436,0.378189606,0.061969256,0.42457961,-1.64564116,24.91900227,-2.480359294,999.7510638,6.25124E+14,0.885866167,26.21245933,-2.977240975,23.37410533,20.4417452,9.313436715,2.259561799
